Title,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Data Analyst,MetroNet,"Lexington, KY",2 days ago,10-29-2020,"Reviews, analyzes, and evaluates business systems and user needs.
We support every part of the business from the initial review of potential markets, to design,…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DMTJFNazCsCawtoKYiKsHljvJfvvsE63wOOrtIOzaVYZC7MJ5uz0JaP_bs_zgvT3GN55Kzf_FI2fPdW-ucdooi5nxLiQas8SyXWNha6eSzVcAFwgipO_KvTOzMwjj9IKyceHsegRTziiF_HJHQzXxIOfpiKfUMH6q_Slc4ATEN72kIDRp_uuVxCfu4mAjmjG9a2zd891xKv_ghZUzqenmSJ_T2Yky-nQs8Z24bcnCe5gHGUyDrLdAdQ_e5E0GY3MASEVtFg559nVjZ-VHjEQoVL22Q6L7pyB06iQtlVLPzw56Swe2IfKdocyx4ZXKS39TctK62CwoKcnPkGk6uPp7lYdCMvfwgHcW3NzYa4Z0J0nWgkK29wutGcU8VV3LVxvvt34kJ84w4RJbG1Repe6FfUDzUFaHT5sprahvBU6HLq1Ki-4qeYtsHYzjCKAhFHYpKxmBXAejk7zIGrqstWNHt-PvzFfshmQr9XKW3zCUTbzkd5yLRtQC2lXU27ZNRa6X7zqbXc5Y1VeBdJ6Hdx880CIuGnChkWFdDWrcuLPORERr8lEgup75EPlgfoV9UZiqlR3TC2Zw18jhPhh2vAhA-nCCPdoujOgnBJ5m8awHjGYesnjsQx3dhbb6IN5cbGV4=&p=0&fvj=0&vjs=3
Director Business Intelligence – Data Architect,Berkley,"Chicago, IL",9 days ago,10-29-2020,"Determine database structural requirements by analyzing business operations and applications.
Ability to work on multiple projects and prioritize business tasks…",,https://www.indeed.com/rc/clk?jk=fd7a7ba8b4c456e9&fccid=8e547279469474b7&vjs=3
"Manager, Business Intelligence",Amazon.com Services LLC,"Seattle, WA",14 days ago,10-29-2020,"Manage a team of business intelligence professionals.
You will launch the business intelligence delivery model by equipping the Pathfinder recruiters and their…",,https://www.indeed.com/rc/clk?jk=22278a2546a4f54b&fccid=fe2d21eef233e94a&vjs=3
Intelligence Analyst,BAE Systems,"Quantico, VA",6 days ago,10-29-2020,"Mentor junior analysts to develop their understanding of the mission, tradecraft, and relevant intelligence.
All analysts will undergo specialized FMV training…",,https://www.indeed.com/rc/clk?jk=a7ffaded8916c69d&fccid=200a825acadb9338&vjs=3
Digital Markets - Data Associate,"JPMorgan Chase Bank, N.A.","New York, NY",3 days ago,10-29-2020,"Understand and refine current data architectures to persist critical business data across all business lines.
This is a front office role with close partnership…",,https://www.indeed.com/rc/clk?jk=4f3e0bddd9d1b798&fccid=aaf3b433897ea465&vjs=3
"Business Intelligence Engineer, Amazon Music",Amazon.com Services LLC,"San Francisco, CA",Today,10-29-2020,"Work closely with finance team to conduct business and financial analysis, including forecasting and monitoring of key business activity.",,https://www.indeed.com/rc/clk?jk=edbc4ca27213e6ef&fccid=fe2d21eef233e94a&vjs=3
Computer Science and Business Intelligence Instructor,Hillsborough Community College,"Tampa, FL",6 days ago,10-29-2020,"Desire candidates with on-going professional development interests, love of teaching, and enthusiasm for campus and College committees and activities.",,https://www.indeed.com/rc/clk?jk=6b15fb04e595df20&fccid=146b509121c720f7&vjs=3
SQL Developer,"Sun Communities, Inc.","Southfield, MI",Today,10-29-2020,"As a SQL Developer you'll serve as the technical expert within the development team, participating in the analysis, design and implementation of business…",,https://www.indeed.com/rc/clk?jk=e13ffe5309390089&fccid=68f13a58cfc8987c&vjs=3
Data Visualization/Designer,Mount Airey Group,Remote,Just posted,10-29-2020,"Advise on methods to augment and standardize dashboards and visualizations in self-service business intelligence tools: Tableau, R Shiny, ArcGIS.",,https://www.indeed.com/rc/clk?jk=9097c4dc675b3560&fccid=2bfe06fc096100f7&vjs=3
IS Business Intelligence Developer (Research) - Epic Cogito,Ochsner Health System,"New Orleans, LA",12 days ago,10-29-2020,"Supports and monitors business intelligence systems and processes.
Works with business stakeholders to understand their business objectives and develop…",,https://www.indeed.com/rc/clk?jk=99f00aabd7c4546a&fccid=ef34ff29d760a6f2&vjs=3
"Advertising Data Analyst, Business Intelligence",Taboola,"New York, NY",9 days ago,10-29-2020,"Develop and automate reports, iteratively build and prototype dashboards to provide insights at scale, solving for business priorities.",,https://www.indeed.com/rc/clk?jk=eb25b54ba43d6854&fccid=c869809b954e0ce1&vjs=3
Business Intelligence Analyst I,USAA,"Fair Oaks Ranch, TX",1 day ago,10-29-2020,"Demonstrated ability to embed intuitive story telling within business intelligence solutions.
Independently participates in gathering complex business…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdTBpsLrhs4IwmIsoO0brdHaF9POTtXIeJjdlamKYQ_HWXH6wnIvGc8UGs1d70_o1Imggyjy-0pyR87QfaYtrhyPDklgLmUlRULPkCynkKFmA1dS2QKMu4UYxL6CUuOosrPK24Zk5LT2jVSDvFNCQYo46bYL_xFEbXE-3tx67qLcQqOslF8POovoR_3S3XzsRr6XHH-QUOeT1AvUVWjNXhSCmqmme1rHqiMcPuoMpqUEx-N_oNesi8NzncWXMZEm65TxD8jLGp0V8eXF8LH-dfGwvv0pHJ-2Vv8HDyFYaVJAZhhBx12yaHnYoynXgwXzjpU7sp1rcN6zCrvMU31FjS_HtBuo-YFRznW7jCf-YUQrp_mkPjSdWI2aNUAwSnKyZrTH9PF4eB6w==&p=11&fvj=0&vjs=3
Business Intelligence Developer (South of Milwaukee),Uline,"Milwaukee, WI",6 days ago,10-29-2020,"Design and develop enterprise and departmental business intelligence, data warehousing and reporting solutions.
401(k) with 5% employer match.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Ad3giXQyOqSjtuCazZCjThtx5L7e01X6oDYMq-RePRDbYUqGaobFhw0ie08i9odFTTb2lIyT_YGCRiTgciOYNTc4B52h5gO4wW8N_ogJ32tx_5pQ9sjL5AmuO0EP--3GHOAiOSlhHo0NHXzsT4ETKXP13MveKkpSBwLdD6iwY8Q5dArUiBd5zOSXzQNGKVTYndhWvK9Uno5-kXUnJW66LxxZYBBncOEDAbinC2jeNHj8CWuHEMjPF6-_Sp8bi0XO3oQ--y8Tf4jnBuPBu1cwMMBRl48S20kuyQLs2gX6J9wMH7oo48xPkHD09NAHfL6rZwRSt34OmNOQlTv7OK1moTjuJk1ZAcjJpLh2P_6X0o6PaGHKzjCrlz2wked9gE3DQsLCF_DR5dPIuHFpPTVp0rYT3-ET07cHvotJAXo61czcAMIn-urcZkzqwL5F4kQPB3pf2tSlOhcIcYVK3aOfwObfTiIsOM9nx0vGzWT5VlQs84rRbBLw4L8Gb5_h8bvZkVLObxa8VqyNh1pR2vKbXaiUed1FQ5F0pi5KQIiRV2I6jbQHcRcMBp&p=12&fvj=0&vjs=3
Automotive Business Intelligence Analyst - Digital Marketer,Schumacher Auto Group Inc,"West Palm Beach, FL",Just posted,10-29-2020,"Analyze business processes and requirements.
Collaborate with business users and stakeholders.
3 + years of previous experience as a business analyst, data…","$55,000 - $70,000 a year",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0B3KIx-urATi40FergGF9w2YQS6_PHiliPkOXPKqmoQBGEVa09i6dlI7qgjRFdpqSW1nNouQfmcylIURjklAoS_JrW6rFS-NOde7WWXxckkf_OgAaQymg_lXdy2rKkRbGNLinwQBVWjHXxR6s67qwV0Lloa4xUJCOLfX0P14kZFdo_j1mzy7VYt06OVqyW5WXEXObfMK6bl_m1sIu_b0S9if3nGbKoaGtW4wxdEWtfw1DBaFQYGMo9P9tfijCxOhQAIeJscgTYe9Wxn2HSKvrtTbgPEG4lItRLnLCqDn_muXPKLSftcC8oYKFxxwtA7JGDpY7McH2Tr6TEMkWLfaH3nw2VkWZlPpkjEjrLWFcZeKVjSMbcEzg3TYn8y3A5ggqrVSzHJ4uGocoe2XMTk8Ha_9Ow9uUoPz6etI03elV2th6MQUppRwEv7t9D8RerGBIqOyXtOHBZ4cE4UWfKjooshbN8rJQMpYYTh-vEi0D39Gs5ahDsLUV3VED4EQZXzcy3T7x-Hx4BLIKLwV4krCaS6&p=13&fvj=1&vjs=3
Business Intelligence Coordinator,Right at Home,"Omaha, NE",2 days ago,10-29-2020,"Contribute to projects with need or emphasis on analysis, data, or other business intelligence functions.
Provide ad-hoc analysis to answer business questions…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CdO47Zqe2Qq3L2FhCr2SiyZVE_Mwz8pl6laM8iOJaTI3X1FDiSGUEo7pxLw0hYVWhLivQwhDyNfzQ-DWlwuX0tEkdv6CUnxMh_emt-ORcRoi_ivtnZRMLyZQMYzsPrDukNaO9QS3_QreIu1foySxz20Wr82QaLXDC22k9xmD97nfvf8r5AQ_qwR9tkYe5qcd2xgpjHM0zzcQ2Z1yltNQWy1hp6TPRTqEPDOcAMwrCFKSDAR1tuZclXV66AgC-cbMJjD_cWuhKoX1tiq6EqFYOaKhBzzwq4LCsdZKu2WTUwqZ2wFdeVxGSPyInVdz_oSZlYgVEcAb0TmgVL_v2soSG1l8t4CuDMwuJCnqjByTp75xLgi3uEpFd21g9XrdPvBVpXLj8qpLXzSe3B6HfK0zn10N1nQ8V_5MInLLYw7Fp4TFk8ENX3OKBIq7BVnqS5XV22bAcVfMDD7zT_QqCD3SUIXzOe71jTFkoLXpMdiIT3bm4a-ZGKJiOiVfC4EpHOj_AvjXWaxBFlAz6dj0ZYIgPwQ2JfGFS6vX0HqjiFFEHhkdrPUhAJtg7DSgC-8d85V9AW2dW7ax_35w==&p=14&fvj=0&vjs=3
LEAD BUSINESS INTELLIGENCE ANALYST,Lumen,"Broomfield, CO",Today,10-29-2020,Work with operations and process teams to translate business needs into requirements and recommend and build solutions in Salesforce.com.,,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BGKj2dVRoMy2japSZrYRM8IJNi6D13enLCCRY5KIhxiqcZMFHRX0CSOkwePxupsTdFl0kLQhARnaNB5W_Si8DHvixpxBEdXD4N4S4kmBttabsAfr6dZhuKiEBR7K8Zy_K4vu7Dxfejvb2m4OpDN1OY7wbrayCEO7HjPPUCZSNEXejHafxLJUVNSUUhuILdntBF_LRx8Dq7SaTmiJLQT0Tj3dZOZEnR3EMdpL7ZxQqr3QhQMu76ThFc5QWhY6F4N_qxGDkLjlDvk_-NsrRLpCOeCAGgdho5wTWyfLxkst6UE95Lfwvlp0n9L3-029jC2ive35CEje7qwh0p7T4iSU-T1d2GaGNcJjy-q17lNzEUSZXGxwFKUFe3OMmwfI1HoPvq3zGsGmOx-g7yzWGchuKx_wuxAwp8neKm2aRBqmK1S3cbyqCrovyqhs0fhp9gu6H_b4pH3YR2xhyI7PJHILf-xiZa8yqYNz4euD8-uzPspweYjrfqPuuoSm7lzcv1SBcJ5pEdi_tWVLK3d7aimtm-o-pdkv9OyMqggog8wyueHVjZ8_U3JXhK86GmyEWszDhYLNTLqP1RuBVU2Inn4qhuXZ9S0HZwYgDYXsgz9CIkb7TCFPDzop3P__-zNuKuoPBvI4gv_BcIeUkMe2Gwen97mG3lJ6k0M2zeloS-7eOdOBcY0ZLS2fOUnanumUqTUnfwEu_Ubvpxxe1PjQ0dDmyxIJeDsDQLtSpNSpco9yUVtQrL18_eFIQRn5LroPyPpnkMzxUxGUFj51JFCA8UFhF4yDMn-SKpHbIJhgobZ0onmww2p_FksS8_5mGVQuTWXQlr2FAZJRs2Nl-P6UBneDrr7vpc8kc0NZe0aIwnUV5uHoSIY56aJtpmjYGtMv03S68Mi7EevTdAICe6uqgAJrqs0RA0_WYWJuZ_bcwF6lm6QROOjqZvhBTuesrgrgdKT4kAfEO472WnS6uPvCfxUtIjbUosO_F_CCSfhgjf2vn8Yxt-Z0u-_TC748GfGixmBgo0lkdGGhKH0Dsi3EAZP1uxYt92U7RvAwHQpo3GpFav5dtYTi-DTdnfWnBXd2Wm9Gje8yKLQ-t_We4yywN9enc9_el9Ibd3r5oVDB9ReHPwyvGYGlOHvZiXOnrfslJiPOoPdALTpoQJ-eA010zAAft4cN8Q495Vq_M=&p=15&fvj=0&vjs=3
Business Intelligence Data Engineer,Golden State Foods,"Irvine, CA",14 days ago,10-29-2020,"Build partnerships across the application, business, and infrastructure teams.
Develop and perform tests and validate all data flows and prepare all ETL…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AbRDI-lGFs5QlqkohoUB2e5sgCs9HeEJ9hgGj-UwEHEp6HU_wDtQH-DctAHXoIBBURi2bymK4Y27QbYvWtXiEiDWi44xXKOyQ46pBE_CTCeWXG2gZDuByA9p-d1lxLoK_Vqk0G1RPuYiqs8ZY33sIm4buAabCv7BodlzvEQOYMi01Z-RYc0SRnSQLzBF_RTzRvKnDT7BCgWnWY2tl3-B4NoD0OZlJHCALB85D016oFjS64OzZaG7f2RlW1c7gvLCnfXyni6sw2uUESQ2bDHbYpt1SCB746z8vQInJQACSOwO-tH_h3SDkzShe9zsee8dVrguKdFbQICLsWegsPln2GzDZ1efR6FZsJTNcUDkM266qVJqXaD7F-zdsXACGcRgABSNAYzwBPxU8khJ_Cygcr20g6UD5q-t0GaGurv3zH0dRoUOVPIODvFrb3sOEGMG7TpJ6eBqfA5lUUJmoDn3N42YGW1qKpKVBsOLOiba7pK2YN73gW9FlW&p=16&fvj=1&vjs=3
Lead Auditor,AT&T,"Atlanta, GA",Today,10-29-2020,Collaborate with fellow data analysis team members as well as the audit teams and business unit clients to develop technical solutions aimed at analyzing data…,,https://www.indeed.com/rc/clk?jk=e67c4a7eaa6069c5&fccid=25b5166547bbf543&vjs=3
Business Intelligence (Tableau) Developer (Only W2),Sage IT,"Newark, NJ",Just posted,10-29-2020,"Master’s or Bachelor’s degree in Computer Science or related discipline.
9+ experience in data analytics/reporting.
Tableau visualizations: 5 years (Required).",$40 - $45 an hour,https://www.indeed.com/company/Sage-IT/jobs/Business-Intelligence-cd1718d03f7b3c64?fccid=f9575c5197b6214d&vjs=3
Data Analyst,Gupta Media,"Boston, MA",9 days ago,10-29-2020,"Learn client’s business and align the media strategy with business goals.
Gupta Media is looking for a Data Analyst to join our Strategy & Analytics team to…",,https://www.indeed.com/rc/clk?jk=10237e60f669c5f6&fccid=da6d6354db9ebcc1&vjs=3
Engineering Business Intelligence Analyst,Plexus,"Neenah, WI",9 days ago,10-29-2020,"Pull and compile business financial data for reoccurring reporting purposes.
Lead documenting business requirements and translating them into Business…",,https://www.indeed.com/rc/clk?jk=0cb02490991d19af&fccid=f46d2a22e8c08ae8&vjs=3
"Sr Analyst, Analytics & Market Intelligence",The AES Corporation,"Houston, TX",8 days ago,10-29-2020,"Establish strong partnerships, collaboration, and influence with business area stakeholders.
Propose new areas of commercial/customer value opportunity,…",,https://www.indeed.com/rc/clk?jk=d59c37c6cf5d0ba6&fccid=a5147c03ec5618f8&vjs=3
Corporate Analyst,Cellofoam North America Inc,"Conyers, GA",2 days ago,10-29-2020,"Synthesize current business intelligence or trend data to support recommendations for action.
Identify or monitor current and potential customers, using…",,https://www.indeed.com/company/CELLOFOAM/jobs/Corporate-Analyst-12360c924a03267f?fccid=b5ddd4e376174f9b&vjs=3
Business Systems Analyst - I,North American Lighting,"Farmington Hills, MI",1 day ago,10-29-2020,"Develops and maintains reports within the business intelligence system.
Documents all processes and system environments for assigned business systems.",,https://www.indeed.com/rc/clk?jk=e1b656818a0384c6&fccid=5179bce7fbe716e3&vjs=3
BI Developer,WeVision LLC,"Santa Monica, CA",Today,10-29-2020,"Collaborate with data product managers, data architects and data engineers to design, implement, and deliver successful business intelligence solutions.",$55 - $65 an hour,https://www.indeed.com/company/WeVision-LLC/jobs/Bi-Developer-c132abee8f73c1e7?fccid=7c19d89740974f12&vjs=3
Cogito Project Manager,Illinois Bone & Joint Institute,"Des Plaines, IL",3 days ago,10-29-2020,"Able to articulate customer business problems.
Overseeing and coordinating the work of Cogito business analysts (CBAs) and Business Intelligence Developers …",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BgmS-EKWJccXh5OKISieHKnaeCoX2RkHgwBwrNVNtqr3NlmLsgsROfuOpX-4En8dUGy9k8VdtTkWVGkYtI03cLcjjjvapcGkTwh5s8KO-xkEPQIMi651sar-fz4P6auJx82cnt98ykJ-6KiNh5RFwHiuJPpw_CYC5K3L4KIJawfMYTdNd0QT5jnJbzWlmDzvuIjpUu6FjwktBXq-PmAoLHHKXerCgUbtfhIzo26AY4vwDtQbnWkGIuUDfRUaZR_32uCAUFJWVMCkYuXNgtUryTEVCNn349DD971cHAGh1pLUbuZGdVkWevBhsNAtapjtzsOM9mCjD_cJN2tCDXDdqrx5gcYrO_HuCd_k2cAwhDEseK7JNfXlMHfKZsuvvUUzhF3VvyX5aHofcCPShGyTtUZ6LzCC2y330GVhjlbYTejL2SMfJe_UrZekXAOyCwJACTt7Z4oH2mMClTYFcliwg1woEbc-zE2pw=&p=8&fvj=1&vjs=3
Artificial Intelligence/Machine Learning Specialist,Technology Transformation Services (GSA),"Washington, DC",7 days ago,10-29-2020,"Improve the customer experience for applicants and the public, and transform data into actionable business intelligence.","$142,701 a year",https://www.indeed.com/company/Technology-Transformation-Services-(GSA)/jobs/Artificial-Intelligence-Machine-Learning-Specialist-7dae1aed4dbec34d?fccid=84ca4177439b7b77&vjs=3
Senior Business Intelligence Developer,General Motors,"Roswell, GA",12 days ago,10-29-2020,"Experience integrating various data sources with business intelligence solutions.
Experience in working cross-functionally with senior business leaders to…",,https://www.indeed.com/rc/clk?jk=4561a510232a7106&fccid=116680a29a847a70&vjs=3
BI Analyst II,Novant Health,"Fort Mill, SC",5 days ago,10-29-2020,Novant Health is seeking a BI Analyst II to serve as an integral team member that provides expert analytical skills as it pertains to information systems design…,,https://www.indeed.com/rc/clk?jk=35497595e753a244&fccid=cfd1fe74085d0235&vjs=3
BI Data Analyst,Credible,"San Francisco, CA",5 days ago,10-29-2020,"Work with business leaders to define key metrics and build reporting to monitor and understand performance along those metrics.
BA/BS in a quantitative field.",,https://www.indeed.com/rc/clk?jk=7d51a51d337b1428&fccid=04e8134694cdee5a&vjs=3
Power BI Developer,Lenora systems,Remote,8 days ago,10-29-2020,"Build and maintain ETL pipelines and data-driven systems.
Build functionality to align to data platform standards and best practices.",$60 - $70 an hour,https://www.indeed.com/company/Lenora-systems/jobs/Power-Bi-Developer-d965e1a0bf102715?fccid=1aab7985e2d92e41&vjs=3
Mid Level PAI Intelligence Analyst - Publicly Available Information,Preting Consulting,"Fort Bragg, NC",Just posted,10-29-2020,"SOF and or CT intelligence experience is desirable.
Working knowledge of F3EAD targeting methodology to include broad knowledge of additional intelligence…","$46,000 - $56,000 a year",https://www.indeed.com/company/Preting-Consulting/jobs/Mid-Level-Pai-Intelligence-Analyst-6aeee0fef8c9e636?fccid=7411ff85a0361abd&vjs=3
Business Operations Analyst - Transportation,Schnitzer Steel Industries - Pick n Pull Auto Dism...,"Portland, OR",2 days ago,10-29-2020,"The incumbent is required to learn the business and provide data support in other segments to support the business.
Competitive Pay - Starts at $90,000*.","From $90,000 a year",https://www.indeed.com/company/Schnitzer-Steel-Industries---Pick-n-Pull-Auto-Dismantlers/jobs/Business-Operation-Analyst-68d17d1ff2718790?fccid=20643b4987842ac5&vjs=3
Business Intelligence Data Analyst IV,Kern Health Systems,"Bakersfield, CA",1 day ago,10-29-2020,Address proposed research questions that are used to provide the business with accurate information in order to make operational business decisions.,,https://www.indeed.com/rc/clk?jk=241c965d64f7ad1d&fccid=b5d6f69d3a27bc8f&vjs=3
Marketing Associate,HomeAdvisor & Angie's List,"Denver, CO",5 days ago,10-29-2020,"Possess a love for the web, technology, marketing and business.
Bachelor's degree in business or data analytics, mathematics, marketing, or a related field.",,https://www.indeed.com/rc/clk?jk=8b2f73f42839dc9f&fccid=2cd7f0414102cd16&vjs=3
Sales & Marketing Analyst,"Take-Two Interactive Software, Inc.","New York, NY",Just posted,10-29-2020,"Hardworking and effective communicator with a desire to craft the business.
Partner with Sales, Finance, Channel Marketing, 2K/Rockstar/Private Division, and IT…",,https://www.indeed.com/rc/clk?jk=b10265d0a8bc0b5d&fccid=2dda8667d8de78d8&vjs=3
Business Support Analyst - Kronos,Torrid,"Industry, CA",12 days ago,10-29-2020,Torrid is seeking a Business Support Analyst who will have the primary responsibility of supporting the Kronos workforce management software.,,https://www.indeed.com/rc/clk?jk=c22af664bdbfc036&fccid=136a9bbaab43f7d3&vjs=3
IT Business Intelligence (BI) Lead Project Analyst/Engineer,SDV INTERNATIONAL,"Washington, DC",Today,10-29-2020,The IT Business Intelligence (BI) Lead Project Analyst/Engineer is primarily responsible for the design and maintenance of business intelligence and analytical…,"$150,000 - $200,000 a year",https://www.indeed.com/company/SDV-INTERNATIONAL/jobs/IT-Business-Intelligence-Lead-Project-Analyst-Engineer-ac6f1e59a0f37f2b?fccid=9b591462a1733903&vjs=3
Data Analyst,Siemens,"Tualatin, OR",5 days ago,10-29-2020,"Targeted processes will include, but are not limited to, general procurement, finance and other back-office functions.
Experience with SAP (FI, CO module).",,https://www.indeed.com/rc/clk?jk=04d0d5f2e8c4b628&fccid=3b89b9ec324f96c8&vjs=3
Business Analyst - Finance Department,L3Harris Technologies,"Salt Lake City, UT",3 days ago,10-29-2020,"Hands on professional experience with Excel, business intelligence tools, SQL and reporting processes.
Carry out ad hoc analysis to support business inquiries.",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DjqY-5FTLZ9sGqV1NdtUFS0adUf_1WjOQKs6vVybF7K82NsaFo-VtKuLI3uAhQ3MH0vhmH9a9YwhxsufCEiSbyse8Y7AxLv8Rxs3nRlx3q6jbqt4mi9SHN-dBQxAEwdwwBAIS13tZWkG9wUEKYe5fF6K8wUaxXdvjE74dvHfjspyBy_315tQF0M5I_I_4DWnC2od26Xbo1JNg24MwyDm4KMqxl0N60bhYRoVcUfixzdlqVq8E_1NYCRfs7PexrtlghPPej0PHCoErqYxmlwQBTcdRVcl7uNVxJL--tWil4OdAfH7Stk45wTBrpyexLUVFvLSEEJDKDzRMb6qCu7BUunRIcy0Dpgvu0Nv4_-DQ9MhWUE0ZVUkMVqhX8d0ztrfC6H2keCmardhR-HU3Vs2BQ&p=7&fvj=0&vjs=3
Data Analyst,SABRE Analysis,"Orlando, FL",8 days ago,10-29-2020,"Create business reports that provide insight into key data points.
Analyze data to identify changes in financial and business trends.","$50,000 - $80,000 a year",https://www.indeed.com/company/SABRE-Analysis/jobs/Data-Analyst-ca4e4754c82cc013?fccid=17a9e34e95af5e9a&vjs=3
Data Governance Specialist,UBS,"Weehawken, NJ",Just posted,10-29-2020,"Mentor Data Governance team, business and IT SMEs on proper usage of documents and standards.
Ability to adapt to change and to detect and respond to evolving…",,https://www.indeed.com/rc/clk?jk=d4dca0404460ea84&fccid=1c76c3a36f6c7557&vjs=3
Intelligence Specialist (GMI Analyst),US Department of the Army,"Buckley AFB, CO",3 days ago,10-29-2020,"This experience should have included intelligence analysis and/or production, intelligence collection and/or operations, counterintelligence, or threat support…","$100,027 - $130,039 a year",https://www.indeed.com/rc/clk?jk=4e766de420450aa8&fccid=c3b8389ba1f05d96&vjs=3
Associate Data Analyst,Barkley,"Kansas City, MO",1 day ago,10-29-2020,"Develop data science skillset to support data solutions development, statistical analysis, business intelligence and/or machine learning as desired.",,https://www.indeed.com/rc/clk?jk=87ed4f27f556d814&fccid=b1915712da641c1d&vjs=3
Geospatial Intelligence Imagery Analyst (35G),Syracuse Recruiting Battalion,"Delhi, NY",1 day ago,10-29-2020,"Produce intelligence by analyzing images, fixed/moving targets and geospatial data.
The geospatial intelligence imagery analyst is responsible for analyzing…",,https://www.indeed.com/rc/clk?jk=0b96a69dda50f5ed&fccid=26448706e0557a7a&vjs=3
Senior Business and Data Ops Manager,Flowhub,Colorado,6 days ago,10-29-2020,"Identify critical business issues and initiatives and provide researched analysis on solutions.
Consults with all business leaders and builds effective…",,https://www.indeed.com/rc/clk?jk=5ed9a527ee4f45fe&fccid=d10c36a3a0ae58bd&vjs=3
Cerner CCL Analyst,Synergy Tech,Remote,2 days ago,10-29-2020,"Strong understanding of Data warehouse and business intelligence concepts and best practices processes.
Understanding of data interchange between multiple…",,https://www.indeed.com/rc/clk?jk=39df4200abc172c4&fccid=c3a9d5931e801176&vjs=3
ERP Analyst,Outlook Group,"Neenah, WI",Just posted,10-29-2020,"QlikView (or similar) business intelligence experience.
Communicates effectively with IT professionals and business team members.",,https://www.indeed.com/rc/clk?jk=2cf3585137b6d0a8&fccid=c35aca8272af0614&vjs=3
Sr. Business Insights Analyst,Corning,"Tewksbury, MA",Today,10-29-2020,"Experience working directly with business stakeholders to translate between data and business needs.
Minimum of 5+ years’ experience in data, analytics, and/or…",,https://www.indeed.com/rc/clk?jk=06807c916eb1103b&fccid=31bebfb78bc1f0f1&vjs=3
Business Intelligence Architect (Enterprise),eXcell,"Westford, MA",7 days ago,10-29-2020,"Build partnerships with the business, providers, and other organizations to create innovative solutions and align business priorities to the broad business…",,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BTOZiIoHZD3kQqAsWFmbRNEV7B3R4z1vODUbkjvly5byZVy9ZKKCWltObTC4evuXkcC1SpyvftaIjjZplM4M3mcAj-lBG4HKfpseGBbYC2jIJIoxvaESgaTtHyJcBXsu7l2oKc5nw3wRVQF4hWOZIZ4CEyEX-lYxI9_X5FXUqYrLxZw8dC-om9niaQfZXOs2HRk9TDjeUgkn-v8uUhKO2drKW9bnhIrgGp_JqI8Mk7hXku6iS-BQDblyxBSrVny5bh2-lmpQmRjKqmkdX_qDUgAMjAk1U_ySeLGZZlpy16vXN__Cun6cv7dk6DxZwASb_8WGboI2QyulOyTFy9MuYBK0aIhThbWUpmqvfeEt8o2b9zrToVbDrferkok8kXVcix7OKQ2y9gNdxK-By1GXrvYjzz7byF3N3XhDZes_ja5SdYQ0jjWOiwiPxDAquLMXMlsYQE582tgvs9qknAa0PottKvgw9aOZapTVC8Dls4gERCYhKcZ4SSQTOoY14XHiLOXEWn_Q-JBHkhMWV5HuE0gcJqCA14HAKO_ckR01Hv1HqMA1TJtKB_2QskYiW-4wIkwY1QACWuLb77sY6GDeQmuqcwG3jhtka6iTBoJqLi_-5UmkYFj3ln3lTxUm1r7rjwf-aDZDdF8BOR-BzUV0B01hxPlx86Qr8o-G0Uvqk0uscgR0CtdbtDfH4gOE-E-QV5UHbTUmW0LQWKYqTSX_EducIzF7VqZSKpJoGsP0RTmT6qtzTplLoeZEGyZlkOYcplufAk1q4iZnEQ3ge07A8qdOVQrSZKdxWAbhgUwDJXJezNyg8f9EOcha3wyR9YyLS-WQWWVLiW94o92SUQxPwVIFjmVvwHNjJsr5xmsmDyPs7px5vBZXqYqva1fmYmvb96495eL4rn0_9dGgP5Y65woJTgjz71J6jTVFHK8lERQGeaE9Fny4UNSZV1ecfCN8EmLoaW0DAc7BywQ77NVDvzh7LSiUU7G8Q=&p=2&fvj=0&vjs=3
"Course-Contracted Faculty, School of Business and Technology",Saint Mary's University of Minnesota,"Minneapolis, MN",7 days ago,10-29-2020,"A minimum of five years of professional experience in business and technology disciplines.
All courses are taught outside of regular business hours (evenings,…",,https://www.indeed.com/company/Saint-Mary's-University-of-Minnesota/jobs/Course-Contracted-Faculty-f8adf7b379d12925?fccid=2008209e75c4e789&vjs=3
"Advisor, Data Analytics",Cardinal Health,"Miami Lakes, FL",1 day ago,10-29-2020,"Uses knowledge of business objectives, strategies, and needs to identify opportunities where data can be leveraged to achieve the desired business benefits.",,https://www.indeed.com/rc/clk?jk=ac6852906abb05a7&fccid=87b328666e50453b&vjs=3
